,ID,Name,Status,Latitude,Longitude,Maximum.Wind,date_time,diff,rapid_int,i,n,persistence,product,Initial.Max,speed,speed_z,speed_m,Jday,Maximum.Wind_p,Latitude_p,Longitude_p,i_p,year,month,season,distance_travelled_km,speed_p,speed_z_p,distance_travelled_km_p,Maximum.Wind_step_2,Maximum.Wind_step_3,Maximum.Wind_step_1,Maximum.Wind_step_4,Maximum.Wind_step_5,diff_step_1,diff_step_2,diff_step_3,diff_step_4,diff_step_5,rapid_int_step_1,rapid_int_step_2,rapid_int_step_3,rapid_int_step_4,rapid_int_step_5
5667,AL111998,               KARL, TS,33.2,-60.7,35,9/24/1998 0:00,,,3,26,,,30.0,268.700464,0.021067704,9.266243887,13,30,33.2,-62.8,2,1998,9,4,195.38900813561276,244.5537297,0.021785881,242.02528394775672,40,45,35,50,55,0,5,10,15,20,0.0,0.0,0.0,0.0,1.0
5668,AL111998,               KARL, TS,32.9,-59.2,35,9/24/1998 6:00,,,4,26,10.0,350.0,35.0,36.43009269,0.037109313,9.266243887,13,35,33.2,-60.7,3,1998,9,4,143.72774363312354,268.700464,0.021067704,195.38900813561276,45,50,40,55,65,5,10,15,20,30,0.0,0.0,0.0,1.0,1.0
5669,AL111998,               KARL, TS,32.5,-58.1,40,9/24/1998 12:00,15.0,0.0,5,26,5.0,175.0,35.0,28.09732206,0.03705304,9.266243887,13,35,32.9,-59.2,4,1998,9,4,112.12697115562614,36.43009269,0.037109313,143.72774363312354,50,55,45,65,70,5,10,15,25,30,0.0,0.0,0.0,1.0,1.0
5670,AL111998,               KARL, TS,32.0,-57.2,45,9/24/1998 18:00,15.0,0.0,6,26,5.0,200.0,40.0,21.25294199,0.03705304,9.266243887,13,40,32.5,-58.1,5,1998,9,4,101.2634519546398,28.09732206,0.03705304,112.12697115562614,55,65,50,70,75,5,10,20,25,30,0.0,0.0,1.0,1.0,1.0
5671,AL111998,               KARL, TS,31.4,-56.2,50,9/25/1998 0:00,15.0,0.0,7,26,10.0,450.0,45.0,17.72297464,0.036881517,9.266243887,14,45,32.0,-57.2,6,1998,9,4,115.76349342887222,21.25294199,0.03705304,101.2634519546398,65,70,55,75,75,5,15,20,25,25,0.0,0.0,1.0,1.0,1.0
5672,AL111998,               KARL, TS,30.8,-55.1,55,9/25/1998 6:00,20.0,0.0,8,26,10.0,500.0,50.0,18.08425784,0.036646532,9.266243887,14,50,31.4,-56.2,7,1998,9,4,124.17738866889431,17.72297464,0.036881517,115.76349342887222,70,75,65,75,75,10,15,20,20,20,0.0,0.0,1.0,1.0,1.0
5673,AL111998,               KARL, HU,30.4,-54.0,65,9/25/1998 12:00,25.0,0.0,9,26,10.0,550.0,55.0,19.9870852,0.036342757,9.266243887,14,,30.8,-55.1,,1998,9,4,114.29012337512005,,,,75,75,70,75,80,5,10,10,10,15,0.0,0.0,0.0,0.0,0.0
5674,AL111998,               KARL, HU,30.3,-52.9,70,9/25/1998 18:00,25.0,0.0,10,26,15.0,975.0,65.0,19.79437508,0.035963623,9.266243887,14,,30.4,-54.0,,1998,9,4,106.13547610625373,,,,75,75,75,80,90,5,5,5,10,20,0.0,0.0,0.0,0.0,1.0
5675,AL111998,               KARL, HU,30.5,-51.8,75,9/26/1998 0:00,25.0,0.0,11,26,15.0,1050.0,70.0,18.15659622,0.035568711,9.266243887,15,,30.3,-52.9,,1998,9,4,107.81586211490546,,,,75,80,75,90,90,0,0,5,15,15,0.0,0.0,0.0,0.0,0.0
5676,AL111998,               KARL, HU,31.1,-51.0,75,9/26/1998 6:00,20.0,0.0,12,26,10.0,750.0,75.0,17.59809814,0.035296757000000005,9.266243887,15,,30.5,-51.8,,1998,9,4,101.4368866431102,,,,80,90,75,90,80,0,5,15,15,5,0.0,0.0,0.0,0.0,0.0
5677,AL111998,               KARL, HU,31.8,-49.9,75,9/26/1998 12:00,10.0,0.0,13,26,5.0,375.0,75.0,16.85561555,0.035227691,9.266243887,15,,31.1,-51.0,,1998,9,4,130.17758986230183,,,,90,90,80,80,,5,15,15,5,,0.0,0.0,0.0,0.0,
5678,AL111998,               KARL, HU,32.6,-48.8,80,9/26/1998 18:00,10.0,0.0,14,26,0.0,0.0,75.0,19.29012391,0.035365392,9.266243887,15,,31.8,-49.9,,1998,9,4,136.4744352998221,,,,90,80,90,,,10,10,0,,,0.0,0.0,0.0,,
5679,AL111998,               KARL, HU,33.9,-47.3,90,9/27/1998 0:00,15.0,0.0,15,26,5.0,400.0,80.0,22.20359558,0.035768127999999996,9.266243887,16,,32.6,-48.8,,1998,9,4,200.87267674967578,,,,80,,90,,,0,-10,,,,0.0,0.0,,,
5680,AL111998,               KARL, HU,35.5,-45.2,90,9/27/1998 6:00,15.0,0.0,16,26,15.0,1350.0,90.0,28.07454054,0.036218143,9.266243887,16,,33.9,-47.3,,1998,9,4,261.7272141620753,,,,,,80,,,-10,,,,,0.0,,,,
5681,AL111998,               KARL, HU,37.4,-42.5,80,9/27/1998 12:00,5.0,0.0,17,26,10.0,900.0,90.0,38.54305318,0.03670595,9.266243887,16,,35.5,-45.2,,1998,9,4,320.8379091506388,,,,,,,,,,,,,,,,,,
5682,AL111999,            UNNAMED, TD,20.1,-94.1,30,10/4/1999 6:00,,,1,10,,,,,,,23,,,,,1999,10,4,,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5683,AL111999,            UNNAMED, TD,19.5,-94.0,30,10/4/1999 12:00,,,2,10,,,30.0,653.5107479,0.040039748,9.266243887,23,30,20.1,-94.1,1,1999,10,4,67.53226422859882,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5684,AL111999,            UNNAMED, TD,19.0,-94.0,30,10/4/1999 18:00,,,3,10,,,30.0,674.9390047999999,0.040039748,9.266243887,23,30,19.5,-94.0,2,1999,10,4,55.59746332227937,653.5107479,0.040039748,67.53226422859882,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5685,AL111999,            UNNAMED, TD,18.9,-93.8,30,10/5/1999 0:00,,,4,10,0.0,0.0,30.0,10.23020123,0.026099743999999998,9.266243887,24,30,19.0,-94.0,3,1999,10,4,23.791989907819286,674.9390047999999,0.040039748,55.59746332227937,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5686,AL111999,            UNNAMED, TD,19.1,-94.2,30,10/5/1999 6:00,0.0,0.0,5,10,0.0,0.0,30.0,5.8287062060000006,0.025447241000000002,9.266243887,24,30,18.9,-93.8,4,1999,10,4,47.572797443286916,10.23020123,0.026099743999999998,23.791989907819286,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5687,AL111999,            UNNAMED, TD,19.4,-94.5,30,10/5/1999 12:00,0.0,0.0,6,10,0.0,0.0,30.0,1.9817349119999998,0.024894949,9.266243887,24,30,19.1,-94.2,5,1999,10,4,45.876107547656794,5.8287062060000006,0.025447241000000002,47.572797443286916,30,30,30,30,,0,0,0,0,,0.0,0.0,0.0,0.0,
5688,AL111999,            UNNAMED, TD,19.6,-94.8,30,10/5/1999 18:00,0.0,0.0,7,10,0.0,0.0,30.0,7.681855044,0.024783576,9.266243887,24,30,19.4,-94.5,6,1999,10,4,38.514467841464814,1.9817349119999998,0.024894949,45.876107547656794,30,30,30,,,0,0,0,,,0.0,0.0,0.0,,
5689,AL111999,            UNNAMED, TD,19.6,-95.0,30,10/6/1999 0:00,0.0,0.0,8,10,0.0,0.0,30.0,6.9987711610000005,0.025006021,9.266243887,25,30,19.6,-94.8,7,1999,10,4,20.95040067463421,7.681855044,0.024783576,38.514467841464814,30,,30,,,0,0,,,,0.0,0.0,,,
5690,AL111999,            UNNAMED, TD,19.5,-95.4,30,10/6/1999 6:00,0.0,0.0,9,10,0.0,0.0,30.0,4.744305809,0.025337399,9.266243887,25,,19.6,-95.0,,1999,10,4,43.36368313189917,,,,,,30,,,0,,,,,0.0,,,,
5691,AL111999,            UNNAMED, TD,20.4,-96.4,30,10/6/1999 12:00,0.0,0.0,10,10,0.0,0.0,30.0,5.320534212,0.025556775,9.266243887,25,,19.5,-95.4,,1999,10,4,144.70534600227688,,,,,,,,,,,,,,,,,,
5692,AL112000,             GORDON, TD,19.8,-87.3,25,9/14/2000 12:00,,,1,28,,,,,,,4,,,,,2000,9,4,,,,,25,25,25,25,30,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
5693,AL112000,             GORDON, TD,20.4,-87.4,25,9/14/2000 18:00,,,2,28,,,25.0,70.73347456,0.025447241000000002,9.266243887,4,25,19.8,-87.3,1,2000,9,4,67.52918950737559,,,,25,25,25,30,40,0,0,0,5,15,0.0,0.0,0.0,0.0,0.0
5694,AL112000,             GORDON, TD,20.7,-87.7,25,9/15/2000 0:00,,,3,28,,,25.0,78.15596666,0.026421719,9.266243887,5,25,20.4,-87.4,2,2000,9,4,45.69963684771344,70.73347456,0.025447241000000002,67.52918950737559,25,30,25,40,50,0,0,5,15,25,0.0,0.0,0.0,0.0,1.0
5695,AL112000,             GORDON, TD,21.0,-88.0,25,9/15/2000 6:00,,,4,28,0.0,0.0,25.0,9.035553949,0.025774907000000003,9.266243887,5,25,20.7,-87.7,3,2000,9,4,45.65745983204451,78.15596666,0.026421719,45.69963684771344,30,40,25,50,55,0,5,15,25,30,0.0,0.0,0.0,1.0,1.0
5696,AL112000,             GORDON, TD,21.4,-88.7,25,9/15/2000 12:00,0.0,0.0,5,28,0.0,0.0,25.0,7.613083726,0.026421719,9.266243887,5,25,21.0,-88.0,4,2000,9,4,85.11449452303,9.035553949,0.025774907000000003,45.65745983204451,40,50,30,55,60,5,15,25,30,35,0.0,0.0,1.0,1.0,1.0
5697,AL112000,             GORDON, TD,21.6,-87.8,30,9/15/2000 18:00,5.0,0.0,6,28,0.0,0.0,25.0,10.81005516,0.026740797,9.266243887,5,25,21.4,-88.7,5,2000,9,4,95.73071265561931,7.613083726,0.026421719,85.11449452303,50,55,40,60,65,10,20,25,30,35,0.0,1.0,1.0,1.0,1.0
5698,AL112000,             GORDON, TS,22.5,-86.7,40,9/16/2000 0:00,15.0,0.0,7,28,5.0,150.0,30.0,5.821690379,0.02705694,9.266243887,6,30,21.6,-87.8,6,2000,9,4,151.21815109340392,10.81005516,0.026740797,95.73071265561931,55,60,50,65,70,10,15,20,25,30,0.0,0.0,1.0,1.0,1.0
5699,AL112000,             GORDON, TS,22.9,-86.6,50,9/16/2000 6:00,25.0,0.0,8,28,15.0,600.0,40.0,19.98352278,0.027473844,9.266243887,6,40,22.5,-86.7,7,2000,9,4,45.64557999127074,5.821690379,0.02705694,151.21815109340392,60,65,55,70,65,5,10,15,20,15,0.0,0.0,0.0,1.0,0.0
5700,AL112000,             GORDON, TS,23.5,-86.3,55,9/16/2000 12:00,30.0,1.0,9,28,20.0,1000.0,50.0,15.84352765,0.027680291,9.266243887,6,,22.9,-86.6,,2000,9,4,73.42501466972884,,,,65,70,60,65,65,5,10,15,10,10,0.0,0.0,0.0,0.0,0.0
5701,AL112000,             GORDON, TS,24.3,-85.9,60,9/16/2000 18:00,30.0,1.0,10,28,15.0,825.0,55.0,9.874387416,0.028592465,9.266243887,6,,23.5,-86.3,,2000,9,4,97.80945587619858,,,,70,65,65,65,,5,10,5,5,,0.0,0.0,0.0,0.0,
5702,AL112000,             GORDON, HU,25.2,-85.4,65,9/17/2000 0:00,25.0,0.0,11,28,10.0,600.0,60.0,14.26950444,0.028988867999999997,9.266243887,7,,24.3,-85.9,,2000,9,4,112.09054393319627,,,,65,65,70,,,5,0,0,,,0.0,0.0,0.0,,
5703,AL112000,             GORDON, HU,26.1,-84.9,70,9/17/2000 6:00,20.0,0.0,12,28,10.0,650.0,65.0,17.48896127,0.029572853,9.266243887,7,,25.2,-85.4,,2000,9,4,111.9235362780163,,,,65,,65,,,-5,-5,,,,0.0,0.0,,,
5704,AL112000,             GORDON, HU,27.1,-84.3,65,9/17/2000 12:00,10.0,0.0,13,28,10.0,700.0,70.0,18.66773583,0.030331275,9.266243887,7,,26.1,-84.9,,2000,9,4,126.1859564583368,,,,,,65,,,0,,,,,0.0,,,,
5705,AL112000,             GORDON, HU,28.0,-83.8,65,9/17/2000 18:00,5.0,0.0,14,28,0.0,0.0,70.0,19.84104723,0.031156193,9.266243887,7,,27.1,-84.3,,2000,9,4,111.5563137592868,,,,,,,,,,,,,,,,,,
5706,AL112001,               IRIS, TD,12.3,-58.2,25,10/4/2001 12:00,,,1,21,,,,,,,23,,,,,2001,10,4,,,,,30,30,30,35,45,5,5,5,10,20,0.0,0.0,0.0,0.0,1.0
5707,AL112001,               IRIS, TD,12.8,-59.9,30,10/4/2001 18:00,,,2,21,,,25.0,289.65833439999994,0.040335391,9.266243887,23,25,12.3,-58.2,1,2001,10,4,192.70813207254673,,,,30,35,30,45,50,0,0,5,15,20,0.0,0.0,0.0,0.0,1.0
5708,AL112001,               IRIS, TD,13.4,-61.4,30,10/5/2001 0:00,,,3,21,,,30.0,285.5482465,0.040378419,9.266243887,24,30,12.8,-59.9,2,2001,10,4,175.6171262665162,289.65833439999994,0.040335391,192.70813207254673,35,45,30,50,55,0,5,15,20,25,0.0,0.0,0.0,1.0,1.0
5709,AL112001,               IRIS, TD,14.0,-63.0,30,10/5/2001 6:00,,,4,21,5.0,150.0,30.0,30.65298618,0.016832927,9.266243887,24,30,13.4,-61.4,3,2001,10,4,185.2778725782372,285.5482465,0.040378419,175.6171262665162,45,50,35,55,55,5,15,20,25,25,0.0,0.0,1.0,1.0,1.0
5710,AL112001,               IRIS, TS,14.8,-64.5,35,10/5/2001 12:00,10.0,0.0,5,21,0.0,0.0,30.0,30.07373213,0.017472013999999998,9.266243887,24,30,14.0,-63.0,4,2001,10,4,184.42262647460566,30.65298618,0.016832927,185.2778725782372,50,55,45,55,65,10,15,20,20,30,0.0,0.0,1.0,1.0,1.0
5711,AL112001,               IRIS, TS,15.5,-66.0,45,10/5/2001 18:00,15.0,0.0,6,21,5.0,175.0,35.0,30.73125337,0.018231874,9.266243887,24,35,14.8,-64.5,5,2001,10,4,178.82273949579462,30.07373213,0.017472013999999998,184.42262647460566,55,55,50,65,75,5,10,10,20,30,0.0,0.0,0.0,1.0,1.0
5712,AL112001,               IRIS, TS,15.7,-67.7,50,10/6/2001 0:00,20.0,0.0,7,21,15.0,675.0,45.0,30.26233142,0.018983738,9.266243887,25,45,15.5,-66.0,6,2001,10,4,183.4205318929205,30.73125337,0.018231874,178.82273949579462,55,65,55,75,75,5,5,15,25,25,0.0,0.0,0.0,1.0,1.0
5713,AL112001,               IRIS, TS,16.0,-69.0,55,10/6/2001 6:00,25.0,0.0,8,21,15.0,750.0,50.0,29.79804202,0.019973207,9.266243887,25,50,15.7,-67.7,7,2001,10,4,143.0022934640238,30.26233142,0.018983738,183.4205318929205,65,75,55,75,75,0,10,20,20,20,0.0,0.0,1.0,1.0,1.0
5714,AL112001,               IRIS, TS,16.5,-70.5,55,10/6/2001 12:00,20.0,0.0,9,21,10.0,550.0,55.0,27.15290093,0.020826241000000002,9.266243887,25,,16.0,-69.0,,2001,10,4,169.505335574446,,,,75,75,65,75,75,10,20,20,20,20,0.0,1.0,1.0,1.0,1.0
5715,AL112001,               IRIS, HU,16.9,-72.2,65,10/6/2001 18:00,20.0,0.0,10,21,5.0,275.0,55.0,26.00633617,0.021067704,9.266243887,25,,16.5,-70.5,,2001,10,4,186.44061748435684,,,,75,75,75,75,80,10,10,10,10,15,0.0,0.0,0.0,0.0,0.0
5716,AL112001,               IRIS, HU,16.9,-74.0,75,10/7/2001 0:00,25.0,0.0,11,21,10.0,650.0,65.0,29.63519942,0.021427966,9.266243887,26,,16.9,-72.2,,2001,10,4,191.50640373228248,,,,75,75,75,80,90,0,0,0,5,15,0.0,0.0,0.0,0.0,0.0
5717,AL112001,               IRIS, HU,16.9,-75.3,75,10/7/2001 6:00,20.0,0.0,12,21,20.0,1500.0,75.0,31.28382815,0.022023165,9.266243887,26,,16.9,-74.0,,2001,10,4,138.31041045141896,,,,75,80,75,90,120,0,0,5,15,45,0.0,0.0,0.0,0.0,1.0
5718,AL112001,               IRIS, HU,17.3,-77.0,75,10/7/2001 12:00,20.0,0.0,13,21,10.0,750.0,75.0,27.48452749,0.022494498999999998,9.266243887,26,,16.9,-75.3,,2001,10,4,186.06805349643574,,,,80,90,75,120,115,0,5,15,45,40,0.0,0.0,0.0,1.0,1.0
5719,AL112001,               IRIS, HU,17.4,-78.9,75,10/7/2001 18:00,10.0,0.0,14,21,0.0,0.0,75.0,26.826787899999996,0.022494498999999998,9.266243887,26,,17.3,-77.0,,2001,10,4,201.96323565916694,,,,90,120,80,115,125,5,15,45,40,50,0.0,0.0,1.0,1.0,1.0
5720,AL112001,               IRIS, HU,17.3,-80.6,80,10/8/2001 0:00,5.0,0.0,15,21,0.0,0.0,75.0,32.20960474,0.022494498999999998,9.266243887,27,,17.4,-78.9,,2001,10,4,180.772314689632,,,,120,115,90,125,60,10,40,35,45,-20,0.0,1.0,1.0,1.0,0.0
5721,AL112001,               IRIS, HU,17.2,-82.3,90,10/8/2001 6:00,15.0,0.0,16,21,5.0,400.0,80.0,31.84890366,0.02296145,9.266243887,27,,17.3,-80.6,,2001,10,4,180.87024580325993,,,,115,125,120,60,,30,25,35,-30,,1.0,1.0,1.0,0.0,
5722,AL112001,               IRIS, HU,17.1,-84.0,120,10/8/2001 12:00,45.0,1.0,17,21,15.0,1350.0,90.0,30.13658443,0.02307749,9.266243887,27,,17.2,-82.3,,2001,10,4,180.96762821055478,,,,125,60,115,,,-5,5,-60,,,0.0,0.0,0.0,,
5723,AL112001,               IRIS, HU,16.8,-86.0,115,10/8/2001 18:00,40.0,1.0,18,21,40.0,4800.0,120.0,30.15286371,0.02296145,9.266243887,27,,17.1,-84.0,,2001,10,4,215.32754101275958,,,,60,,125,,,10,-55,,,,0.0,0.0,,,
5724,AL112001,               IRIS, HU,16.5,-88.0,125,10/9/2001 0:00,45.0,1.0,19,21,25.0,3000.0,120.0,32.99527816,0.022845128,9.266243887,28,,16.8,-86.0,,2001,10,4,215.66007269098225,,,,,,60,,,-65,,,,,0.0,,,,
5725,AL112001,               IRIS, TS,16.2,-89.9,60,10/9/2001 6:00,-30.0,0.0,20,21,5.0,625.0,125.0,35.91515506,0.022728527999999998,9.266243887,28,,16.5,-88.0,,2001,10,4,205.45179603002467,,,,,,,,,,,,,,,,,,
5726,AL112002,          JOSEPHINE, TD,32.7,-52.4,30,9/17/2002 12:00,,,1,9,,,,,,,6,,,,,2002,9,4,,,,,30,35,30,35,35,0,0,5,5,5,0.0,0.0,0.0,0.0,0.0
5727,AL112002,          JOSEPHINE, TD,33.2,-52.7,30,9/17/2002 18:00,,,2,9,,,30.0,348.81132560000003,0.021666837999999997,9.266243887,6,30,32.7,-52.4,1,2002,9,4,62.24670926333008,,,,35,35,30,35,35,0,5,5,5,5,0.0,0.0,0.0,0.0,0.0
5728,AL112002,          JOSEPHINE, TD,33.7,-52.7,30,9/18/2002 0:00,,,3,9,,,30.0,362.80033760000003,0.021666837999999997,9.266243887,7,30,33.2,-52.7,2,2002,9,4,55.59746332227937,348.81132560000003,0.021666837999999997,62.24670926333008,35,35,35,35,35,5,5,5,5,5,0.0,0.0,0.0,0.0,0.0
5729,AL112002,          JOSEPHINE, TS,34.7,-52.7,35,9/18/2002 6:00,,,4,9,0.0,0.0,30.0,9.553726668,0.036764921,9.266243887,7,30,33.7,-52.7,3,2002,9,4,111.19492664455873,362.80033760000003,0.021666837999999997,55.59746332227937,35,35,35,35,,0,0,0,0,,0.0,0.0,0.0,0.0,
5730,AL112002,          JOSEPHINE, TS,35.5,-52.0,35,9/18/2002 12:00,5.0,0.0,5,9,5.0,175.0,35.0,13.89936583,0.03705304,9.266243887,7,35,34.7,-52.7,4,2002,9,4,109.39999850028534,9.553726668,0.036764921,111.19492664455873,35,35,35,,,0,0,0,,,0.0,0.0,0.0,,
5731,AL112002,          JOSEPHINE, TS,36.6,-50.5,35,9/18/2002 18:00,5.0,0.0,6,9,5.0,175.0,35.0,17.51279298,0.037329872,9.266243887,7,35,35.5,-52.0,5,2002,9,4,182.05533878544648,13.89936583,0.03705304,109.39999850028534,35,,35,,,0,0,,,,0.0,0.0,,,
5732,AL112002,          JOSEPHINE, TS,38.0,-48.8,35,9/19/2002 0:00,5.0,0.0,7,9,0.0,0.0,35.0,24.17229885,0.037849337999999996,9.266243887,8,35,36.6,-50.5,6,2002,9,4,216.42857570123,17.51279298,0.037329872,182.05533878544648,,,35,,,0,,,,,0.0,,,,
5733,AL112002,          JOSEPHINE, TS,39.5,-46.7,35,9/19/2002 6:00,0.0,0.0,8,9,0.0,0.0,35.0,33.17879325,0.038231736,9.266243887,8,35,38.0,-48.8,7,2002,9,4,246.93492847992624,24.17229885,0.037849337999999996,216.42857570123,,,,,,,,,,,,,,,
5734,AL112003,              GRACE, TD,24.3,-92.4,30,8/30/2003 12:00,,,1,12,,,,,,,12,,,,,2003,8,3,,,,,35,35,35,35,30,5,5,5,5,0,0.0,0.0,0.0,0.0,0.0
5735,AL112003,              GRACE, TS,24.9,-93.3,35,8/30/2003 18:00,,,2,12,,,30.0,381.3589922,0.039691368,9.266243887,12,30,24.3,-92.4,1,2003,8,3,112.82987017567453,,,,35,35,35,30,,0,0,0,-5,,0.0,0.0,0.0,0.0,
5736,AL112003,              GRACE, TS,25.8,-94.3,35,8/31/2003 0:00,,,3,12,,,35.0,410.5229772,0.040132657,9.266243887,11,35,24.9,-93.3,2,2003,8,3,141.81859250790748,381.3589922,0.039691368,112.82987017567453,35,30,35,,,0,0,-5,,,0.0,0.0,0.0,,
5737,AL112003,              GRACE, TS,27.2,-94.9,35,8/31/2003 6:00,,,4,12,5.0,175.0,35.0,21.15564405,0.030331275,9.266243887,11,35,25.8,-94.3,3,2003,8,3,166.7294096959686,410.5229772,0.040132657,141.81859250790748,30,,35,,,0,-5,,,,0.0,0.0,,,
5738,AL112003,              GRACE, TS,29.4,-95.2,35,8/31/2003 12:00,5.0,0.0,5,12,0.0,0.0,35.0,25.13148628,0.030884598,9.266243887,11,35,27.2,-94.9,4,2003,8,3,246.38536537596713,21.15564405,0.030331275,166.7294096959686,,,30,,,-5,,,,,0.0,,,,
5739,AL112003,              GRACE, TD,30.1,-95.6,30,8/31/2003 18:00,-5.0,0.0,6,12,0.0,0.0,35.0,34.16688575,0.031689105,9.266243887,11,35,29.4,-95.2,5,2003,8,3,86.88871308107478,25.13148628,0.030884598,246.38536537596713,,,,,15,,,,,-15,,,,,0.0
5740,AL112003,              GRACE, TD,34.1,-95.0,15,9/2/2003 0:00,-10.0,0.0,11,12,0.0,0.0,35.0,17.24331497,0.036280672,9.266243887,9,,33.6,-95.7,,2003,9,4,85.26268732696556,,,,,,,,,,,,,,,,,,
5741,AL112004,             JEANNE, TD,15.9,-60.0,25,9/13/2004 18:00,,,1,64,,,,,,,3,,,,,2004,9,4,,,,,30,35,25,50,55,0,5,10,25,30,0.0,0.0,0.0,1.0,1.0
5742,AL112004,             JEANNE, TD,16.0,-60.7,25,9/14/2004 0:00,,,2,64,,,25.0,336.34662260000005,0.037543154,9.266243887,4,25,15.9,-60.0,1,2004,9,4,75.66138610485581,,,,35,50,30,55,55,5,10,25,30,30,0.0,0.0,1.0,1.0,1.0
5743,AL112004,             JEANNE, TD,16.3,-61.5,30,9/14/2004 6:00,,,3,64,,,25.0,329.0253004,0.037799458,9.266243887,4,25,16.0,-60.7,2,2004,9,4,91.72613367624376,336.34662260000005,0.037543154,75.66138610485581,50,55,35,55,60,5,20,25,25,30,0.0,1.0,1.0,1.0,1.0
5744,AL112004,             JEANNE, TS,16.4,-62.6,35,9/14/2004 12:00,,,4,64,5.0,150.0,30.0,13.85899176,0.021308139,9.266243887,4,30,16.3,-61.5,3,2004,9,4,117.89341902827616,329.0253004,0.037799458,91.72613367624376,55,55,50,60,60,15,20,20,25,25,0.0,1.0,1.0,1.0,1.0
5745,AL112004,             JEANNE, TS,16.7,-63.5,50,9/14/2004 18:00,25.0,0.0,5,64,10.0,350.0,35.0,17.30822052,0.021427966,9.266243887,4,35,16.4,-62.6,4,2004,9,4,101.56381029547367,13.85899176,0.021308139,117.89341902827616,55,60,55,60,60,5,5,10,10,10,0.0,0.0,0.0,0.0,0.0
5746,AL112004,             JEANNE, TS,17.1,-64.0,55,9/15/2004 0:00,30.0,1.0,6,64,20.0,1000.0,50.0,18.15165209,0.021785881,9.266243887,5,50,16.7,-63.5,5,2004,9,4,69.34069165508366,17.30822052,0.021427966,101.56381029547367,60,60,55,60,60,0,5,5,5,5,0.0,0.0,0.0,0.0,0.0
5747,AL112004,             JEANNE, TS,17.2,-64.8,55,9/15/2004 6:00,25.0,0.0,7,64,20.0,1100.0,55.0,14.0137112,0.021904657,9.266243887,5,55,17.1,-64.0,6,2004,9,4,85.7247576944015,18.15165209,0.021785881,69.34069165508366,60,60,60,60,70,5,5,5,5,15,0.0,0.0,0.0,0.0,0.0
5748,AL112004,             JEANNE, TS,17.6,-65.4,60,9/15/2004 12:00,25.0,0.0,8,64,5.0,275.0,55.0,12.41933272,0.022259374,9.266243887,5,55,17.2,-64.8,7,2004,9,4,77.66190455112242,14.0137112,0.021904657,85.7247576944015,60,60,60,70,65,0,0,0,10,5,0.0,0.0,0.0,0.0,0.0
5749,AL112004,             JEANNE, TS,18.1,-66.2,60,9/15/2004 18:00,10.0,0.0,9,64,5.0,300.0,60.0,13.22081819,0.022728527999999998,9.266243887,5,,17.6,-65.4,,2004,9,4,101.29491749976368,,,,60,70,60,65,60,0,0,10,5,0,0.0,0.0,0.0,0.0,0.0
5750,AL112004,             JEANNE, TS,18.5,-67.1,60,9/16/2004 0:00,5.0,0.0,10,64,5.0,300.0,60.0,14.91191436,0.022845128,9.266243887,6,,18.1,-66.2,,2004,9,4,104.90907848894553,,,,70,65,60,60,,0,10,5,0,,0.0,0.0,0.0,0.0,
5751,AL112004,             JEANNE, TS,18.6,-67.8,60,9/16/2004 6:00,5.0,0.0,11,64,0.0,0.0,60.0,17.14244136,0.023308727999999997,9.266243887,6,,18.5,-67.1,,2004,9,4,74.62557858074626,,,,65,60,70,,,10,5,0,,,0.0,0.0,0.0,,
5752,AL112004,             JEANNE, HU,18.6,-68.5,70,9/16/2004 12:00,10.0,0.0,12,64,0.0,0.0,60.0,14.81509404,0.023881825,9.266243887,6,,18.6,-67.8,,2004,9,4,73.77088050212757,,,,60,,65,,,-5,-10,,,,0.0,0.0,,,
5753,AL112004,             JEANNE, HU,18.8,-69.0,65,9/16/2004 18:00,5.0,0.0,13,64,10.0,700.0,70.0,12.33358567,0.024335072000000003,9.266243887,6,,18.6,-68.5,,2004,9,4,57.16558920235466,,,,,,60,,,-5,,,,,0.0,,,,
5754,AL112004,             JEANNE, TS,19.2,-69.4,60,9/17/2004 0:00,0.0,0.0,14,64,5.0,350.0,70.0,10.69427283,0.024447647000000003,9.266243887,7,,18.8,-69.0,,2004,9,4,61.211773036134495,,,,,,,,,,,,,,,,,,
5755,AL112004,             JEANNE, TS,21.2,-72.8,45,9/18/2004 12:00,-5.0,0.0,20,64,15.0,1050.0,70.0,8.659934246,0.025991782,9.266243887,8,,20.4,-72.5,,2004,9,4,94.26346585440298,,,,,,40,40,45,-5,,,-5,0,0.0,,,0.0,0.0
5756,AL112004,             JEANNE, TS,21.7,-72.3,40,9/18/2004 18:00,10.0,0.0,21,64,5.0,350.0,70.0,11.57358721,0.026207387999999998,9.266243887,8,,21.2,-72.8,,2004,9,4,75.95237553126091,,,,,40,,45,50,,,0,5,10,,,0.0,0.0,0.0
